siteid,sitename,year,month,day,time,tempC,tempF
55,Tennessee Shallow,2020,9,23,1,29.89,85.8
55,Tennessee Shallow,2020,9,23,2,29.84,85.71
55,Tennessee Shallow,2020,9,23,3,29.81,85.66
55,Tennessee Shallow,2020,9,23,4,29.76,85.57
55,Tennessee Shallow,2020,9,23,5,29.74,85.53
55,Tennessee Shallow,2020,9,23,6,29.76,85.57
55,Tennessee Shallow,2020,9,23,7,29.69,85.44
55,Tennessee Shallow,2020,9,23,8,29.64,85.35
55,Tennessee Shallow,2020,9,23,9,29.64,85.35
55,Tennessee Shallow,2020,9,23,10,29.71,85.48
55,Tennessee Shallow,2020,9,23,11,29.84,85.71
55,Tennessee Shallow,2020,9,23,12,29.94,85.89
55,Tennessee Shallow,2020,9,23,13,30.01,86.02
55,Tennessee Shallow,2020,9,23,14,29.94,85.89
55,Tennessee Shallow,2020,9,23,15,29.96,85.93
55,Tennessee Shallow,2020,9,23,16,29.91,85.84
55,Tennessee Shallow,2020,9,23,17,29.89,85.8
55,Tennessee Shallow,2020,9,23,18,29.84,85.71
55,Tennessee Shallow,2020,9,23,19,29.79,85.62
55,Tennessee Shallow,2020,9,23,20,29.74,85.53
55,Tennessee Shallow,2020,9,23,21,29.74,85.53
55,Tennessee Shallow,2020,9,23,22,29.69,85.44
55,Tennessee Shallow,2020,9,23,23,29.71,85.48
55,Tennessee Shallow,2020,9,24,0,29.74,85.53
55,Tennessee Shallow,2020,9,24,1,29.71,85.48
55,Tennessee Shallow,2020,9,24,2,29.71,85.48
55,Tennessee Shallow,2020,9,24,3,29.69,85.44
55,Tennessee Shallow,2020,9,24,4,29.69,85.44
55,Tennessee Shallow,2020,9,24,5,29.69,85.44
55,Tennessee Shallow,2020,9,24,6,29.66,85.39
55,Tennessee Shallow,2020,9,24,7,29.64,85.35
55,Tennessee Shallow,2020,9,24,8,29.59,85.26
55,Tennessee Shallow,2020,9,24,9,29.56,85.21
55,Tennessee Shallow,2020,9,24,10,29.54,85.17
55,Tennessee Shallow,2020,9,24,11,29.56,85.21
55,Tennessee Shallow,2020,9,24,12,29.61,85.3
55,Tennessee Shallow,2020,9,24,13,29.81,85.66
55,Tennessee Shallow,2020,9,24,14,29.89,85.8
55,Tennessee Shallow,2020,9,24,15,29.84,85.71
55,Tennessee Shallow,2020,9,24,16,29.79,85.62
55,Tennessee Shallow,2020,9,24,17,29.81,85.66
55,Tennessee Shallow,2020,9,24,18,29.76,85.57
55,Tennessee Shallow,2020,9,24,19,29.74,85.53
55,Tennessee Shallow,2020,9,24,20,29.71,85.48
55,Tennessee Shallow,2020,9,24,21,29.71,85.48
55,Tennessee Shallow,2020,9,24,22,29.69,85.44
55,Tennessee Shallow,2020,9,24,23,29.66,85.39
55,Tennessee Shallow,2020,9,25,0,29.64,85.35
55,Tennessee Shallow,2020,9,25,1,29.64,85.35
55,Tennessee Shallow,2020,9,25,2,29.64,85.35
55,Tennessee Shallow,2020,9,25,3,29.64,85.35
55,Tennessee Shallow,2020,9,25,4,29.64,85.35
55,Tennessee Shallow,2020,9,25,5,29.61,85.3
55,Tennessee Shallow,2020,9,25,6,29.61,85.3
55,Tennessee Shallow,2020,9,25,7,29.56,85.21
55,Tennessee Shallow,2020,9,25,8,29.56,85.21
55,Tennessee Shallow,2020,9,25,9,29.54,85.17
55,Tennessee Shallow,2020,9,25,10,29.61,85.3
55,Tennessee Shallow,2020,9,25,11,29.66,85.39
55,Tennessee Shallow,2020,9,25,12,29.66,85.39
55,Tennessee Shallow,2020,9,25,13,29.66,85.39
55,Tennessee Shallow,2020,9,25,14,29.79,85.62
55,Tennessee Shallow,2020,9,25,15,29.69,85.44
55,Tennessee Shallow,2020,9,25,16,29.69,85.44
55,Tennessee Shallow,2020,9,25,17,29.69,85.44
55,Tennessee Shallow,2020,9,25,18,29.69,85.44
55,Tennessee Shallow,2020,9,25,19,29.66,85.39
55,Tennessee Shallow,2020,9,25,20,29.64,85.35
55,Tennessee Shallow,2020,9,25,21,29.64,85.35
55,Tennessee Shallow,2020,9,25,22,29.64,85.35
55,Tennessee Shallow,2020,9,25,23,29.64,85.35
55,Tennessee Shallow,2020,9,26,0,29.64,85.35
55,Tennessee Shallow,2020,9,26,1,29.64,85.35
55,Tennessee Shallow,2020,9,26,2,29.59,85.26
55,Tennessee Shallow,2020,9,26,3,29.59,85.26
55,Tennessee Shallow,2020,9,26,4,29.59,85.26
55,Tennessee Shallow,2020,9,26,5,29.59,85.26
55,Tennessee Shallow,2020,9,26,6,29.59,85.26
55,Tennessee Shallow,2020,9,26,7,29.56,85.21
55,Tennessee Shallow,2020,9,26,8,29.56,85.21
55,Tennessee Shallow,2020,9,26,9,29.56,85.21
55,Tennessee Shallow,2020,9,26,10,29.59,85.26
55,Tennessee Shallow,2020,9,26,11,29.64,85.35
55,Tennessee Shallow,2020,9,26,12,29.69,85.44
55,Tennessee Shallow,2020,9,26,13,29.76,85.57
55,Tennessee Shallow,2020,9,26,14,29.81,85.66
55,Tennessee Shallow,2020,9,26,15,29.84,85.71
55,Tennessee Shallow,2020,9,26,16,29.76,85.57
55,Tennessee Shallow,2020,9,26,17,29.79,85.62
55,Tennessee Shallow,2020,9,26,18,29.76,85.57
55,Tennessee Shallow,2020,9,26,19,29.69,85.44
55,Tennessee Shallow,2020,9,26,20,29.66,85.39
55,Tennessee Shallow,2020,9,26,21,29.66,85.39
55,Tennessee Shallow,2020,9,26,22,29.69,85.44
55,Tennessee Shallow,2020,9,26,23,29.71,85.48
55,Tennessee Shallow,2020,9,27,0,29.71,85.48
55,Tennessee Shallow,2020,9,27,1,29.69,85.44
55,Tennessee Shallow,2020,9,27,2,29.66,85.39
55,Tennessee Shallow,2020,9,27,3,29.66,85.39
55,Tennessee Shallow,2020,9,27,4,29.66,85.39
55,Tennessee Shallow,2020,9,27,5,29.64,85.35
55,Tennessee Shallow,2020,9,27,6,29.61,85.3
55,Tennessee Shallow,2020,9,27,7,29.59,85.26
55,Tennessee Shallow,2020,9,27,8,29.59,85.26
55,Tennessee Shallow,2020,9,27,9,29.61,85.3
55,Tennessee Shallow,2020,9,27,10,29.61,85.3
55,Tennessee Shallow,2020,9,27,11,29.66,85.39
55,Tennessee Shallow,2020,9,27,12,29.56,85.21
55,Tennessee Shallow,2020,9,27,13,29.69,85.44
55,Tennessee Shallow,2020,9,27,14,29.71,85.48
55,Tennessee Shallow,2020,9,27,15,29.61,85.3
55,Tennessee Shallow,2020,9,27,16,29.59,85.26
55,Tennessee Shallow,2020,9,27,17,29.66,85.39
55,Tennessee Shallow,2020,9,27,18,29.69,85.44
55,Tennessee Shallow,2020,9,27,19,29.79,85.62
55,Tennessee Shallow,2020,9,27,20,29.79,85.62
55,Tennessee Shallow,2020,9,27,21,29.74,85.53
55,Tennessee Shallow,2020,9,27,22,29.79,85.62
55,Tennessee Shallow,2020,9,27,23,30.01,86.02
55,Tennessee Shallow,2020,9,28,0,29.54,85.17
55,Tennessee Shallow,2020,9,28,1,29.59,85.26
55,Tennessee Shallow,2020,9,28,2,29.64,85.35
55,Tennessee Shallow,2020,9,28,3,29.56,85.21
55,Tennessee Shallow,2020,9,28,4,29.56,85.21
55,Tennessee Shallow,2020,9,28,5,29.59,85.26
55,Tennessee Shallow,2020,9,28,6,29.64,85.35
55,Tennessee Shallow,2020,9,28,7,29.64,85.35
55,Tennessee Shallow,2020,9,28,8,29.66,85.39
55,Tennessee Shallow,2020,9,28,9,29.76,85.57
55,Tennessee Shallow,2020,9,28,10,29.84,85.71
55,Tennessee Shallow,2020,9,28,11,29.94,85.89
55,Tennessee Shallow,2020,9,28,12,29.81,85.66
55,Tennessee Shallow,2020,9,28,13,29.79,85.62
55,Tennessee Shallow,2020,9,28,14,29.74,85.53
55,Tennessee Shallow,2020,9,28,15,29.71,85.48
55,Tennessee Shallow,2020,9,28,16,29.66,85.39
55,Tennessee Shallow,2020,9,28,17,29.71,85.48
55,Tennessee Shallow,2020,9,28,18,29.64,85.35
55,Tennessee Shallow,2020,9,28,19,29.86,85.75
55,Tennessee Shallow,2020,9,28,20,29.84,85.71
55,Tennessee Shallow,2020,9,28,21,29.91,85.84
55,Tennessee Shallow,2020,9,28,22,29.94,85.89
55,Tennessee Shallow,2020,9,28,23,29.91,85.84
55,Tennessee Shallow,2020,9,29,0,30.01,86.02
55,Tennessee Shallow,2020,9,29,1,29.99,85.98
55,Tennessee Shallow,2020,9,29,2,29.99,85.98
55,Tennessee Shallow,2020,9,29,3,29.94,85.89
55,Tennessee Shallow,2020,9,29,4,29.94,85.89
55,Tennessee Shallow,2020,9,29,5,29.91,85.84
55,Tennessee Shallow,2020,9,29,6,29.86,85.75
55,Tennessee Shallow,2020,9,29,7,29.84,85.71
55,Tennessee Shallow,2020,9,29,8,29.84,85.71
55,Tennessee Shallow,2020,9,29,9,29.81,85.66
55,Tennessee Shallow,2020,9,29,10,29.86,85.75
55,Tennessee Shallow,2020,9,29,11,29.91,85.84
55,Tennessee Shallow,2020,9,29,12,29.91,85.84
55,Tennessee Shallow,2020,9,29,13,29.99,85.98
55,Tennessee Shallow,2020,9,29,14,30.11,86.21
55,Tennessee Shallow,2020,9,29,15,30.16,86.3
55,Tennessee Shallow,2020,9,29,16,30.19,86.34
55,Tennessee Shallow,2020,9,29,17,30.19,86.34
55,Tennessee Shallow,2020,9,29,18,30.11,86.21
55,Tennessee Shallow,2020,9,29,19,30.11,86.21
55,Tennessee Shallow,2020,9,29,20,29.96,85.93
55,Tennessee Shallow,2020,9,29,21,29.94,85.89
55,Tennessee Shallow,2020,9,29,22,29.91,85.84
55,Tennessee Shallow,2020,9,29,23,29.91,85.84
55,Tennessee Shallow,2020,9,30,0,29.91,85.84
55,Tennessee Shallow,2020,9,30,1,29.91,85.84
55,Tennessee Shallow,2020,9,30,2,29.94,85.89
55,Tennessee Shallow,2020,9,30,3,29.91,85.84
55,Tennessee Shallow,2020,9,30,4,29.84,85.71
55,Tennessee Shallow,2020,9,30,5,29.91,85.84
55,Tennessee Shallow,2020,9,30,6,29.89,85.8
55,Tennessee Shallow,2020,9,30,7,29.81,85.66
55,Tennessee Shallow,2020,9,30,8,29.74,85.53
55,Tennessee Shallow,2020,9,30,9,29.81,85.66
55,Tennessee Shallow,2020,9,30,10,29.89,85.8
55,Tennessee Shallow,2020,9,30,11,29.96,85.93
55,Tennessee Shallow,2020,9,30,12,30.04,86.07
55,Tennessee Shallow,2020,9,30,13,30.09,86.16
55,Tennessee Shallow,2020,9,30,14,30.11,86.21
55,Tennessee Shallow,2020,9,30,15,30.16,86.3
55,Tennessee Shallow,2020,9,30,16,30.19,86.34
55,Tennessee Shallow,2020,9,30,17,30.11,86.21
55,Tennessee Shallow,2020,9,30,18,30.01,86.02
55,Tennessee Shallow,2020,9,30,19,29.81,85.66
55,Tennessee Shallow,2020,9,30,20,29.69,85.44
55,Tennessee Shallow,2020,9,30,21,29.76,85.57
55,Tennessee Shallow,2020,9,30,22,29.79,85.62
55,Tennessee Shallow,2020,9,30,23,29.76,85.57
55,Tennessee Shallow,2020,10,1,0,29.76,85.57
55,Tennessee Shallow,2020,10,1,1,29.89,85.8
55,Tennessee Shallow,2020,10,1,2,29.94,85.89
55,Tennessee Shallow,2020,10,1,3,29.96,85.93
55,Tennessee Shallow,2020,10,1,4,29.91,85.84
55,Tennessee Shallow,2020,10,1,5,29.91,85.84
55,Tennessee Shallow,2020,10,1,6,29.94,85.89
55,Tennessee Shallow,2020,10,1,7,29.91,85.84
55,Tennessee Shallow,2020,10,1,8,29.91,85.84
55,Tennessee Shallow,2020,10,1,9,29.94,85.89
55,Tennessee Shallow,2020,10,1,10,29.99,85.98
55,Tennessee Shallow,2020,10,1,11,29.99,85.98
55,Tennessee Shallow,2020,10,1,12,30.01,86.02
55,Tennessee Shallow,2020,10,1,13,30.06,86.11
55,Tennessee Shallow,2020,10,1,14,30.06,86.11
55,Tennessee Shallow,2020,10,1,15,30.16,86.3
55,Tennessee Shallow,2020,10,1,16,30.14,86.25
55,Tennessee Shallow,2020,10,1,17,30.16,86.3
55,Tennessee Shallow,2020,10,1,18,29.84,85.71
55,Tennessee Shallow,2020,10,1,19,30.01,86.02
55,Tennessee Shallow,2020,10,1,20,29.66,85.39
55,Tennessee Shallow,2020,10,1,21,29.66,85.39
55,Tennessee Shallow,2020,10,1,22,29.84,85.71
55,Tennessee Shallow,2020,10,1,23,30.04,86.07
55,Tennessee Shallow,2020,10,2,0,29.86,85.75
55,Tennessee Shallow,2020,10,2,1,30.11,86.21
55,Tennessee Shallow,2020,10,2,2,30.11,86.21
55,Tennessee Shallow,2020,10,2,3,30.09,86.16
55,Tennessee Shallow,2020,10,2,4,30.06,86.11
55,Tennessee Shallow,2020,10,2,5,30.04,86.07
55,Tennessee Shallow,2020,10,2,6,30.04,86.07
55,Tennessee Shallow,2020,10,2,7,30.04,86.07
55,Tennessee Shallow,2020,10,2,8,29.94,85.89
55,Tennessee Shallow,2020,10,2,9,29.99,85.98
55,Tennessee Shallow,2020,10,2,10,30.11,86.21
55,Tennessee Shallow,2020,10,2,11,30.14,86.25
55,Tennessee Shallow,2020,10,2,12,30.14,86.25
55,Tennessee Shallow,2020,10,2,13,30.21,86.39
55,Tennessee Shallow,2020,10,2,14,30.14,86.25
55,Tennessee Shallow,2020,10,2,15,30.06,86.11
55,Tennessee Shallow,2020,10,2,16,30.14,86.25
55,Tennessee Shallow,2020,10,2,17,30.11,86.21
55,Tennessee Shallow,2020,10,2,18,30.14,86.25
55,Tennessee Shallow,2020,10,2,19,30.09,86.16
55,Tennessee Shallow,2020,10,2,20,30.01,86.02
55,Tennessee Shallow,2020,10,2,21,29.96,85.93
55,Tennessee Shallow,2020,10,2,22,29.96,85.93
55,Tennessee Shallow,2020,10,2,23,30.01,86.02
55,Tennessee Shallow,2020,10,3,0,29.99,85.98
55,Tennessee Shallow,2020,10,3,1,29.91,85.84
55,Tennessee Shallow,2020,10,3,2,29.86,85.75
55,Tennessee Shallow,2020,10,3,3,29.86,85.75
55,Tennessee Shallow,2020,10,3,4,29.86,85.75
55,Tennessee Shallow,2020,10,3,5,29.84,85.71
55,Tennessee Shallow,2020,10,3,6,29.84,85.71
55,Tennessee Shallow,2020,10,3,7,29.79,85.62
55,Tennessee Shallow,2020,10,3,8,29.84,85.71
55,Tennessee Shallow,2020,10,3,9,29.84,85.71
55,Tennessee Shallow,2020,10,3,10,29.86,85.75
55,Tennessee Shallow,2020,10,3,11,29.91,85.84
55,Tennessee Shallow,2020,10,3,12,29.91,85.84
55,Tennessee Shallow,2020,10,3,13,30.04,86.07
55,Tennessee Shallow,2020,10,3,14,29.99,85.98
55,Tennessee Shallow,2020,10,3,15,29.89,85.8
55,Tennessee Shallow,2020,10,3,16,29.84,85.71
55,Tennessee Shallow,2020,10,3,17,29.79,85.62
55,Tennessee Shallow,2020,10,3,18,29.84,85.71
55,Tennessee Shallow,2020,10,3,19,29.81,85.66
55,Tennessee Shallow,2020,10,3,20,29.74,85.53
55,Tennessee Shallow,2020,10,3,21,29.81,85.66
55,Tennessee Shallow,2020,10,3,22,29.81,85.66
55,Tennessee Shallow,2020,10,3,23,29.74,85.53
55,Tennessee Shallow,2020,10,4,0,29.71,85.48
55,Tennessee Shallow,2020,10,4,1,29.69,85.44
55,Tennessee Shallow,2020,10,4,2,29.64,85.35
55,Tennessee Shallow,2020,10,4,3,29.61,85.3
55,Tennessee Shallow,2020,10,4,4,29.59,85.26
55,Tennessee Shallow,2020,10,4,5,29.49,85.08
55,Tennessee Shallow,2020,10,4,6,29.43,84.99
55,Tennessee Shallow,2020,10,4,7,29.41,84.94
55,Tennessee Shallow,2020,10,4,8,29.43,84.99
55,Tennessee Shallow,2020,10,4,9,29.56,85.21
55,Tennessee Shallow,2020,10,4,10,29.69,85.44
55,Tennessee Shallow,2020,10,4,11,29.76,85.57
55,Tennessee Shallow,2020,10,4,12,29.81,85.66
55,Tennessee Shallow,2020,10,4,13,29.86,85.75
55,Tennessee Shallow,2020,10,4,14,29.91,85.84
55,Tennessee Shallow,2020,10,4,15,29.94,85.89
55,Tennessee Shallow,2020,10,4,16,29.96,85.93
55,Tennessee Shallow,2020,10,4,17,29.94,85.89
55,Tennessee Shallow,2020,10,4,18,29.94,85.89
55,Tennessee Shallow,2020,10,4,19,29.91,85.84
55,Tennessee Shallow,2020,10,4,20,29.89,85.8
55,Tennessee Shallow,2020,10,4,21,29.84,85.71
55,Tennessee Shallow,2020,10,4,22,29.79,85.62
55,Tennessee Shallow,2020,10,4,23,29.76,85.57
55,Tennessee Shallow,2020,10,5,0,29.76,85.57
55,Tennessee Shallow,2020,10,5,1,29.71,85.48
55,Tennessee Shallow,2020,10,5,2,29.69,85.44
55,Tennessee Shallow,2020,10,5,3,29.66,85.39
55,Tennessee Shallow,2020,10,5,4,29.56,85.21
55,Tennessee Shallow,2020,10,5,5,29.51,85.12
55,Tennessee Shallow,2020,10,5,6,29.49,85.08
55,Tennessee Shallow,2020,10,5,7,29.46,85.03
55,Tennessee Shallow,2020,10,5,8,29.43,84.99
55,Tennessee Shallow,2020,10,5,9,29.49,85.08
55,Tennessee Shallow,2020,10,5,10,29.61,85.3
55,Tennessee Shallow,2020,10,5,11,29.64,85.35
55,Tennessee Shallow,2020,10,5,12,29.61,85.3
55,Tennessee Shallow,2020,10,5,13,29.46,85.03
55,Tennessee Shallow,2020,10,5,14,29.51,85.12
55,Tennessee Shallow,2020,10,5,15,29.71,85.48
55,Tennessee Shallow,2020,10,5,16,29.69,85.44
55,Tennessee Shallow,2020,10,5,17,29.66,85.39
55,Tennessee Shallow,2020,10,5,18,29.64,85.35
55,Tennessee Shallow,2020,10,5,19,29.61,85.3
55,Tennessee Shallow,2020,10,5,20,29.59,85.26
55,Tennessee Shallow,2020,10,5,21,29.54,85.17
55,Tennessee Shallow,2020,10,5,22,29.56,85.21
55,Tennessee Shallow,2020,10,5,23,29.56,85.21
55,Tennessee Shallow,2020,10,6,0,29.59,85.26
55,Tennessee Shallow,2020,10,6,1,29.56,85.21
55,Tennessee Shallow,2020,10,6,2,29.56,85.21
55,Tennessee Shallow,2020,10,6,3,29.56,85.21
55,Tennessee Shallow,2020,10,6,4,29.56,85.21
55,Tennessee Shallow,2020,10,6,5,29.54,85.17
55,Tennessee Shallow,2020,10,6,6,29.51,85.12
55,Tennessee Shallow,2020,10,6,7,29.51,85.12
55,Tennessee Shallow,2020,10,6,8,29.51,85.12
55,Tennessee Shallow,2020,10,6,9,29.51,85.12
55,Tennessee Shallow,2020,10,6,10,29.56,85.21
55,Tennessee Shallow,2020,10,6,11,29.71,85.48
55,Tennessee Shallow,2020,10,6,12,29.74,85.53
55,Tennessee Shallow,2020,10,6,13,29.74,85.53
55,Tennessee Shallow,2020,10,6,14,29.84,85.71
55,Tennessee Shallow,2020,10,6,15,29.89,85.8
55,Tennessee Shallow,2020,10,6,16,29.91,85.84
55,Tennessee Shallow,2020,10,6,17,29.91,85.84
55,Tennessee Shallow,2020,10,6,18,29.89,85.8
55,Tennessee Shallow,2020,10,6,19,29.84,85.71
55,Tennessee Shallow,2020,10,6,20,29.84,85.71
55,Tennessee Shallow,2020,10,6,21,29.81,85.66
55,Tennessee Shallow,2020,10,6,22,29.81,85.66
55,Tennessee Shallow,2020,10,6,23,29.76,85.57
55,Tennessee Shallow,2020,10,7,0,29.71,85.48
55,Tennessee Shallow,2020,10,7,1,29.69,85.44
55,Tennessee Shallow,2020,10,7,2,29.66,85.39
55,Tennessee Shallow,2020,10,7,3,29.64,85.35
55,Tennessee Shallow,2020,10,7,4,29.61,85.3
55,Tennessee Shallow,2020,10,7,5,29.59,85.26
55,Tennessee Shallow,2020,10,7,6,29.56,85.21
55,Tennessee Shallow,2020,10,7,7,29.54,85.17
55,Tennessee Shallow,2020,10,7,8,29.51,85.12
55,Tennessee Shallow,2020,10,7,9,29.51,85.12
55,Tennessee Shallow,2020,10,7,10,29.51,85.12
55,Tennessee Shallow,2020,10,7,11,29.54,85.17
55,Tennessee Shallow,2020,10,7,12,29.64,85.35
55,Tennessee Shallow,2020,10,7,13,29.71,85.48
55,Tennessee Shallow,2020,10,7,14,29.71,85.48
55,Tennessee Shallow,2020,10,7,15,29.69,85.44
55,Tennessee Shallow,2020,10,7,16,29.69,85.44
55,Tennessee Shallow,2020,10,7,17,29.71,85.48
55,Tennessee Shallow,2020,10,7,18,29.71,85.48
55,Tennessee Shallow,2020,10,7,19,29.66,85.39
55,Tennessee Shallow,2020,10,7,20,29.61,85.3
55,Tennessee Shallow,2020,10,7,21,29.61,85.3
55,Tennessee Shallow,2020,10,7,22,29.56,85.21
55,Tennessee Shallow,2020,10,7,23,29.54,85.17
55,Tennessee Shallow,2020,10,8,0,29.51,85.12
55,Tennessee Shallow,2020,10,8,1,29.46,85.03
55,Tennessee Shallow,2020,10,8,2,29.41,84.94
55,Tennessee Shallow,2020,10,8,3,29.38,84.9
55,Tennessee Shallow,2020,10,8,4,29.36,84.85
55,Tennessee Shallow,2020,10,8,5,29.34,84.81
55,Tennessee Shallow,2020,10,8,6,29.34,84.81
55,Tennessee Shallow,2020,10,8,7,29.24,84.63
55,Tennessee Shallow,2020,10,8,8,29.19,84.54
55,Tennessee Shallow,2020,10,8,9,29.19,84.54
55,Tennessee Shallow,2020,10,8,10,29.14,84.45
55,Tennessee Shallow,2020,10,8,11,29.21,84.58
55,Tennessee Shallow,2020,10,8,12,29.31,84.76
55,Tennessee Shallow,2020,10,8,13,29.41,84.94
55,Tennessee Shallow,2020,10,8,14,29.51,85.12
55,Tennessee Shallow,2020,10,8,15,29.54,85.17
55,Tennessee Shallow,2020,10,8,16,29.66,85.39
55,Tennessee Shallow,2020,10,8,17,29.61,85.3
55,Tennessee Shallow,2020,10,8,18,29.56,85.21
55,Tennessee Shallow,2020,10,8,19,29.54,85.17
55,Tennessee Shallow,2020,10,8,20,29.51,85.12
55,Tennessee Shallow,2020,10,8,21,29.49,85.08
55,Tennessee Shallow,2020,10,8,22,29.49,85.08
55,Tennessee Shallow,2020,10,8,23,29.51,85.12
55,Tennessee Shallow,2020,10,9,0,29.49,85.08
55,Tennessee Shallow,2020,10,9,1,29.38,84.9
55,Tennessee Shallow,2020,10,9,2,29.31,84.76
55,Tennessee Shallow,2020,10,9,3,29.26,84.67
55,Tennessee Shallow,2020,10,9,4,29.21,84.58
55,Tennessee Shallow,2020,10,9,5,29.24,84.63
55,Tennessee Shallow,2020,10,9,6,29.26,84.67
55,Tennessee Shallow,2020,10,9,7,29.24,84.63
55,Tennessee Shallow,2020,10,9,8,29.16,84.49
55,Tennessee Shallow,2020,10,9,9,29.19,84.54
55,Tennessee Shallow,2020,10,9,10,29.21,84.58
55,Tennessee Shallow,2020,10,9,11,29.24,84.63
55,Tennessee Shallow,2020,10,9,12,29.26,84.67
55,Tennessee Shallow,2020,10,9,13,29.26,84.67
55,Tennessee Shallow,2020,10,9,14,29.24,84.63
55,Tennessee Shallow,2020,10,9,15,29.26,84.67
55,Tennessee Shallow,2020,10,9,16,29.29,84.72
55,Tennessee Shallow,2020,10,9,17,29.29,84.72
55,Tennessee Shallow,2020,10,9,18,29.26,84.67
55,Tennessee Shallow,2020,10,9,19,29.24,84.63
55,Tennessee Shallow,2020,10,9,20,29.21,84.58
55,Tennessee Shallow,2020,10,9,21,29.21,84.58
55,Tennessee Shallow,2020,10,9,22,29.21,84.58
55,Tennessee Shallow,2020,10,9,23,29.16,84.49
55,Tennessee Shallow,2020,10,10,0,29.14,84.45
55,Tennessee Shallow,2020,10,10,1,29.16,84.49
55,Tennessee Shallow,2020,10,10,2,29.19,84.54
55,Tennessee Shallow,2020,10,10,3,29.16,84.49
55,Tennessee Shallow,2020,10,10,4,29.24,84.63
55,Tennessee Shallow,2020,10,10,5,29.29,84.72
55,Tennessee Shallow,2020,10,10,6,29.36,84.85
55,Tennessee Shallow,2020,10,10,7,29.31,84.76
55,Tennessee Shallow,2020,10,10,8,29.31,84.76
55,Tennessee Shallow,2020,10,10,9,29.31,84.76
55,Tennessee Shallow,2020,10,10,10,29.31,84.76
55,Tennessee Shallow,2020,10,10,11,29.31,84.76
55,Tennessee Shallow,2020,10,10,12,29.34,84.81
55,Tennessee Shallow,2020,10,10,13,29.38,84.9
55,Tennessee Shallow,2020,10,10,14,29.43,84.99
55,Tennessee Shallow,2020,10,10,15,29.51,85.12
55,Tennessee Shallow,2020,10,10,16,29.49,85.08
55,Tennessee Shallow,2020,10,10,17,29.56,85.21
55,Tennessee Shallow,2020,10,10,18,29.59,85.26
55,Tennessee Shallow,2020,10,10,19,29.54,85.17
55,Tennessee Shallow,2020,10,10,20,29.54,85.17
55,Tennessee Shallow,2020,10,10,21,29.54,85.17
55,Tennessee Shallow,2020,10,10,22,29.54,85.17
55,Tennessee Shallow,2020,10,10,23,29.56,85.21
55,Tennessee Shallow,2020,10,11,0,29.56,85.21
55,Tennessee Shallow,2020,10,11,1,29.54,85.17
55,Tennessee Shallow,2020,10,11,2,29.49,85.08
55,Tennessee Shallow,2020,10,11,3,29.43,84.99
55,Tennessee Shallow,2020,10,11,4,29.41,84.94
55,Tennessee Shallow,2020,10,11,5,29.34,84.81
55,Tennessee Shallow,2020,10,11,6,29.31,84.76
55,Tennessee Shallow,2020,10,11,7,29.14,84.45
55,Tennessee Shallow,2020,10,11,8,29.26,84.67
55,Tennessee Shallow,2020,10,11,9,29.29,84.72
55,Tennessee Shallow,2020,10,11,10,29.29,84.72
55,Tennessee Shallow,2020,10,11,11,29.38,84.9
55,Tennessee Shallow,2020,10,11,12,29.34,84.81
55,Tennessee Shallow,2020,10,11,13,29.34,84.81
55,Tennessee Shallow,2020,10,11,14,29.31,84.76
55,Tennessee Shallow,2020,10,11,15,29.36,84.85
55,Tennessee Shallow,2020,10,11,16,29.36,84.85
55,Tennessee Shallow,2020,10,11,17,29.31,84.76
55,Tennessee Shallow,2020,10,11,18,29.29,84.72
55,Tennessee Shallow,2020,10,11,19,29.24,84.63
55,Tennessee Shallow,2020,10,11,20,29.19,84.54
55,Tennessee Shallow,2020,10,11,21,29.24,84.63
55,Tennessee Shallow,2020,10,11,22,29.16,84.49
55,Tennessee Shallow,2020,10,11,23,29.14,84.45
55,Tennessee Shallow,2020,10,12,0,29.14,84.45
55,Tennessee Shallow,2020,10,12,1,29.14,84.45
55,Tennessee Shallow,2020,10,12,2,29.16,84.49
55,Tennessee Shallow,2020,10,12,3,29.16,84.49
55,Tennessee Shallow,2020,10,12,4,29.11,84.4
55,Tennessee Shallow,2020,10,12,5,29.11,84.4
55,Tennessee Shallow,2020,10,12,6,29.14,84.45
55,Tennessee Shallow,2020,10,12,7,29.14,84.45
55,Tennessee Shallow,2020,10,12,8,29.14,84.45
55,Tennessee Shallow,2020,10,12,9,29.11,84.4
55,Tennessee Shallow,2020,10,12,10,29.16,84.49
55,Tennessee Shallow,2020,10,12,11,29.19,84.54
55,Tennessee Shallow,2020,10,12,12,29.19,84.54
55,Tennessee Shallow,2020,10,12,13,29.21,84.58
55,Tennessee Shallow,2020,10,12,14,29.21,84.58
55,Tennessee Shallow,2020,10,12,15,29.21,84.58
55,Tennessee Shallow,2020,10,12,16,29.26,84.67
55,Tennessee Shallow,2020,10,12,17,29.26,84.67
55,Tennessee Shallow,2020,10,12,18,29.24,84.63
55,Tennessee Shallow,2020,10,12,19,29.21,84.58
55,Tennessee Shallow,2020,10,12,20,29.19,84.54
55,Tennessee Shallow,2020,10,12,21,29.19,84.54
55,Tennessee Shallow,2020,10,12,22,29.19,84.54
55,Tennessee Shallow,2020,10,12,23,29.26,84.67
55,Tennessee Shallow,2020,10,13,0,29.21,84.58
55,Tennessee Shallow,2020,10,13,1,29.26,84.67
